184,4095,4095,4095,3615,
184,4095,4095,4095,3615,
184,4095,4095,4095,3615,
184,4095,4095,4095,3615,
184,4095,4095,4095,3615,
195,4095,4095,4095,4095,
195,4095,4095,4095,4095,
195,4095,4095,4095,4095,
195,4095,4095,4095,4095,
195,4095,4095,4095,4095,
674,4095,4095,4095,4095,
674,4095,4095,4095,4095,
674,4095,4095,4095,4095,
674,4095,4095,4095,4095,
674,4095,4095,4095,4095,
175,4095,4095,4095,3903,
175,4095,4095,4095,3903,
175,4095,4095,4095,3903,
175,4095,4095,4095,3903,
175,4095,4095,4095,3903,
89,4095,4095,4095,3317,
89,4095,4095,4095,4095,
89,4095,4095,4095,4095,
89,4095,4095,4095,4095,
89,4095,4095,4095,4095,
91,4095,4095,4095,4095,
91,4095,4095,4095,4095,
91,4095,4095,4095,4095,
91,4095,4095,4095,4095,
91,4095,4095,4095,4095,
206,3480,3480,4095,4095,
206,4095,4095,4095,4095,
206,4095,4095,4095,4095,
206,4095,4095,4095,4095,
206,4095,4095,4095,4095,
175,4095,4095,4095,4095,
148,3480,3480,4095,3480,
126,4095,4095,4095,4095,
107,4095,4095,4095,4095,
91,4095,4095,4095,4095,
77,4095,4095,4095,4095,
66,4095,4095,4095,4095,
56,4095,4095,4095,4095,
55,4095,4095,4095,4095,
55,4095,4095,4095,4095,
55,4095,4095,4095,4095,
55,4095,4095,4095,4095,
55,4095,4095,4095,4095,
46,4095,4095,4095,4095,
39,4095,4095,4095,4095,
33,4095,4095,4095,4095,
28,4095,4095,4095,4095,
24,4095,4095,4095,4095,
20,4095,4095,4095,4095,
17,4095,4095,4095,4095,
14,4095,4095,4095,4095,
12,4095,4095,4095,4095,
10,3480,3480,4095,3480,
9,4095,4095,4095,4095,
7,4095,4095,4095,4095,
6,4095,4095,4095,4095,
5,4095,4095,4095,4095,
4,4095,4095,4095,4095,
4,3480,3480,4095,3480,
3,2958,2958,0,2958,
2,2514,2514,0,2514,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,2,357,
0,0,0,1,304,
0,0,0,1,258,
0,0,0,1,219,
0,0,0,2831,186,
0,0,0,2831,2279,
0,0,0,2831,2279,
0,0,0,2831,2279,
0,0,0,2831,2279,
0,0,0,2406,2279,
0,0,0,2045,1937,
0,0,0,1738,1646,
0,0,0,1477,1399,
0,0,0,1256,1189,
0,0,0,1067,1011,
0,0,0,907,859,
0,0,0,771,730,
0,0,0,655,621,
0,0,0,557,527,
0,0,0,473,448,
0,0,0,402,381,
0,0,0,342,324,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
98,285,1087,247,234,
100,4095,4095,210,199,
100,4095,4095,178,4095,
100,4095,4095,2464,4095,
100,4095,4095,2464,4095,
100,4095,4095,2464,4095,
84,4095,4095,2464,4095,
84,4095,4095,2464,4095,
84,4095,4095,3567,4095,
84,4095,4095,3567,4095,
84,4095,4095,3567,4095,
327,4095,4095,3567,4095,
327,4095,4095,3567,4095,
327,4095,4095,3031,4095,
327,4095,4095,2577,4095,
327,4095,4095,4032,4095,
171,4095,4095,4032,4095,
171,4095,4095,4032,4077,
171,4095,4095,4032,4077,
171,4095,4095,4032,4077,
171,4095,4095,3427,4077,
78,4095,4095,2913,4077,
78,4095,4095,3977,4095,
78,4095,4095,3977,4095,
78,4095,4095,3977,4095,
78,4095,4095,3977,4095,
80,4095,4095,3977,4095,
80,4095,4095,3380,4095,
80,4095,4095,2873,4095,
80,4095,4095,2442,4095,
80,4095,4095,2076,4095,
161,4095,4095,2753,4095,
161,4095,4095,2753,3480,
161,4095,4095,2753,4095,
161,4095,4095,2753,4095,
161,4095,4095,2753,4095,
136,4095,4095,2340,4095,
116,4095,4095,1989,4095,
98,4095,4095,1690,4095,
51,4095,4095,1437,4095,
51,4095,4095,1221,4095,
51,4095,4095,1038,4095,
51,4095,4095,882,4095,
51,4095,4095,750,4095,
52,4095,4095,637,4095,
52,4095,4095,541,4095,
52,4095,4095,460,4095,
52,4095,4095,391,4095,
52,4095,4095,332,3480,
44,4095,4095,282,4095,
37,4095,4095,240,4095,
31,4095,4095,204,4095,
27,4095,4095,173,4095,
23,4095,4095,147,4095,
19,4095,4095,125,4095,
16,4095,4095,106,4095,
14,4095,4095,90,4095,
12,4095,4095,77,4095,
10,4095,4095,65,4095,
8,4095,4095,55,4095,
7,4095,4095,47,4095,
6,4095,4095,40,4095,
5,4095,4095,34,4095,
4,4095,4095,29,4095,
3,4095,4095,24,3480,
3,4095,4095,21,2958,
2,3480,3480,17,2514,
2,2958,2958,15,2137,
2,2514,2514,12,1816,
1,2137,2137,10,1544,
1,1816,1816,9,1312,
1,1544,1544,7,1115,
1,1312,1312,6,948,
0,1115,1115,5,806,
0,948,948,4,685,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,1,186,
0,0,0,1,158,
0,0,0,2702,134,
0,0,0,2702,2882,
0,0,0,2702,2882,
0,0,0,2702,2882,
0,0,0,2702,2882,
0,0,0,2296,2882,
0,0,0,1952,2449,
0,0,0,1659,2082,
0,0,0,4095,1769,
0,0,0,4095,1504,
0,0,0,4095,3711,
0,0,0,4095,3711,
0,0,0,4095,3711,
0,0,0,3480,3711,
0,0,0,2958,3711,
0,0,0,2514,3646,
0,0,0,2137,3646,
0,0,0,1816,3646,
0,0,0,1544,3646,
0,0,0,1312,3646,
0,0,0,1115,3099,
0,0,0,948,2634,
0,0,0,806,2239,
0,0,0,685,1903,
0,0,0,582,1617,
0,0,0,495,1375,
0,0,0,420,1168,
0,0,0,357,993,
0,0,0,304,844,
0,0,0,0,717,
0,0,0,0,610,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
