193,0,0,0,0,
193,0,0,0,0,
193,0,0,4095,3554,
193,0,3750,4095,3554,
193,0,3750,4095,3554,
164,4095,3750,4095,3554,
529,4095,3750,4095,3554,
529,4095,3750,4095,3020,
529,4095,4095,4095,2567,
529,4095,4095,4095,2182,
529,4095,4095,4095,1855,
449,4095,4095,4095,1576,
382,4095,4095,4095,4095,
268,4095,4095,4095,4095,
268,4095,4095,4095,4095,
268,4095,4095,4095,4095,
268,4095,4095,4095,4095,
268,4095,4095,2797,3480,
167,4095,3480,2797,2958,
167,4095,4095,2797,2514,
167,4095,4095,2797,2137,
167,4095,4095,2797,3727,
167,4095,4095,4095,3727,
141,4095,4095,4095,3727,
323,4095,4095,4095,3727,
323,4095,4095,4095,3727,
323,4095,4095,4095,3167,
323,4095,4095,3480,2692,
323,4095,4095,2958,2288,
177,4095,3480,2514,1945,
177,3480,2785,3348,1653,
177,4095,2785,3348,4095,
177,4095,2785,3348,4095,
177,4095,2785,3348,4095,
310,4095,2785,3348,4095,
310,4095,4095,2845,4095,
310,4095,4095,2418,3480,
310,4095,4095,4095,4095,
310,4095,4095,4095,4095,
263,4095,4095,4095,4095,
223,4095,3480,4095,4095,
190,3480,2958,4095,4095,
161,2958,2514,3480,3480,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
137,2514,2137,2958,2958,
174,2137,1816,2514,2514,
174,1816,1544,4095,4095,
174,1544,2931,4095,4095,
174,1312,2931,4095,4095,
174,1115,2931,4095,4095,
340,4095,2931,4095,4095,
340,4095,2931,4095,2517,
340,4095,4095,4095,2517,
340,4095,4095,4095,2517,
340,4095,4095,4095,2517,
172,4095,4095,4095,2517,
172,4095,4095,3480,2139,
172,4095,2459,4095,4022,
172,4095,2459,4095,4022,
172,4095,2459,4095,4022,
1273,4095,2459,4095,4022,
1273,4095,2459,4095,4022,
1273,4095,4095,4095,4095,
1273,4095,4095,4095,4095,
1273,4095,4095,4095,4095,
1082,4095,4095,4095,4095,
334,4095,4095,4095,4095,
334,4095,4095,4095,4095,
334,4095,4095,4095,4095,
334,4095,4095,4095,4095,
334,4095,4095,4095,4095,
524,4095,4095,4095,4095,
524,4095,3480,3480,3480,
524,4095,2958,2958,2958,
524,4095,2514,2514,2514,
524,4095,4095,4095,3049,
807,4095,4095,4095,3049,
807,4095,4095,4095,3049,
807,4095,4095,4095,3049,
807,4095,4095,4095,3049,
807,4095,4095,3480,2591,
685,4095,4095,2958,2202,
165,4095,4095,4095,4095,
165,4095,4095,4095,4095,
165,4095,4095,4095,4095,
165,3480,4095,4095,4095,
165,2958,4095,4095,4095,
140,2514,4095,3480,3480,
119,2137,4095,2958,2958,
101,1816,4095,2514,2514,
86,1544,3480,2137,2137,
73,1312,2958,1816,1816,
62,1115,2514,1544,1544,
52,948,2137,1312,1312,
44,806,1816,1115,1115,
38,685,1544,948,948,
32,582,1312,806,806,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
27,495,1115,685,685,
23,420,948,582,582,
19,357,3288,4095,4095,
16,304,3288,4095,4095,
14,258,3288,4095,4095,
